,id,price,ms,rooms,floor,lat,lon,air_conditioning,wardrobes,lift,exterior,garden,swimming_pool,terrace,storeroom,garage,district,subdistrict,share_loc,needs_renovating,good_condition,new_dev,pricems
11309,32832545.0,1550000.0,340,5.0,1,40.4495723,-3.6889372,1,1,1,1,1,1,0,0,1, Chamart\xedn , El Viso ,0,0,1,0,4558.82352941
11310,34895619.0,191000.0,113,3.0,3,40.3510487,-3.6792586,0,0,1,1,1,1,0,1,1, Villaverde , Butarque ,1,0,0,1,1690.26548673
11311,32023097.0,800000.0,170,2.0,2,40.4338233,-3.6906654,1,1,1,0,0,0,0,0,0, Chamber\xed , Almagro ,0,0,1,0,4705.88235294
11312,35884984.0,795000.0,225,5.0,2,40.49772,-3.7147098,0,1,1,1,1,1,0,0,1, Fuencarral , Mirasierra ,0,0,1,0,3533.33333333
11313,36159834.0,104000.0,96,2.0,4,40.3917246,-3.7400594,1,1,0,0,0,0,0,0,0, Carabanchel , San Isidro ,0,0,0,0,1083.33333333
11314,28119001.0,90136.0,69,2.0,1,40.3822612,-3.6976053,0,0,0,0,0,0,0,0,0, Usera , Almendrales ,0,0,1,0,1306.31884058
11315,34150743.0,183000.0,39,2.0,2,40.44996,-3.7061891,1,1,0,1,0,0,0,0,0, Tetu\xe1n , Bellas Vistas ,0,0,1,0,4692.30769231
11316,35702055.0,535000.0,90,1.0,1,40.4595726,-3.6819441,1,1,1,1,1,1,1,1,1, Chamart\xedn , Bernab\xe9u-Hispanoam\xe9rica ,0,0,1,0,5944.44444444
11317,36135672.0,197000.0,81,2.0,3,40.3667463,-3.6108681,0,0,1,0,0,0,0,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,2432.09876543
11318,35671887.0,279000.0,67,2.0,4,40.453531,-3.5960318,1,0,1,1,0,1,0,0,0, Barajas , Alameda de Osuna ,0,0,1,0,4164.17910448
11319,2078078.0,120000.0,62,2.0,5,40.4236763,-3.6545227,1,0,0,1,1,0,0,0,0, Ciudad Lineal , Ventas ,1,0,1,0,1935.48387097
11320,33103008.0,870000.0,211,5.0,1,40.4244823,-3.6806685,0,0,1,1,0,0,0,0,0, Salamanca , Recoletos ,0,1,0,0,4123.22274882
11321,35969868.0,90000.0,54,2.0,4,40.3856375,-3.7309354,0,1,1,1,0,0,1,0,0, Carabanchel , Puerta Bonita ,0,1,0,0,1666.66666667
11322,36135679.0,225000.0,100,3.0,1,40.3589354,-3.5958112,0,0,1,0,1,1,1,1,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,2250.0
11323,36232606.0,2590000.0,651,10.0,Ground floor,40.4335111,-3.6933555,0,1,1,1,0,0,0,1,0, Chamber\xed , Almagro ,0,0,1,0,3978.49462366
11324,27646049.0,62500.0,64,1.0,Ground floor,40.3745155,-3.7378648,0,0,0,0,0,0,0,0,0, Carabanchel , Puerta Bonita ,0,0,1,0,976.5625
11325,35891118.0,410000.0,75,2.0,6,40.420525,-3.6736626,0,0,1,0,0,0,0,0,0, Salamanca , Goya ,0,0,1,0,5466.66666667
11326,34906216.0,720000.0,110,2.0,4,40.4363611,-3.6808941,1,1,1,1,1,0,0,0,1, Chamart\xedn , Prosperidad ,0,0,1,0,6545.45454545
11327,32400654.0,3800000.0,615,6.0,3,40.4150438,-3.6875652,0,1,1,1,0,0,1,1,1, Retiro , Jer\xf3nimos ,0,1,0,0,6178.86178862
11328,31144422.0,145000.0,44,1.0,2,40.4541645,-3.7056499,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Bellas Vistas ,0,0,1,0,3295.45454545
11329,35470340.0,699000.0,213,4.0,1,40.4381444,-3.7143781,0,0,1,1,0,0,0,1,0, Chamber\xed , Gaztambide ,0,1,0,0,3281.69014085
11330,34763979.0,320000.0,92,4.0,Ground floor,40.4389637,-3.6984822,0,1,1,1,0,0,1,0,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,0,0,1,0,3478.26086957
11331,35200580.0,550000.0,133,4.0,2,40.4096873,-3.6982326,1,1,1,1,0,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,4135.33834586
11332,27646045.0,55200.0,60,2.0,Ground floor,40.3671376,-3.7095852,0,0,0,0,0,0,0,0,0, Usera , Orcasitas ,0,0,1,0,920.0
11333,35694355.0,262000.0,125,2.0,Ground floor,40.4316844,-3.6640405,0,0,1,0,0,0,0,0,1, Salamanca , Guindalera ,0,1,0,0,2096.0
11334,32492966.0,336000.0,149,4.0,5,40.3581398,-3.7031638,0,0,1,1,0,1,0,1,1, Villaverde , Los \xc1ngeles ,1,0,0,1,2255.03355705
11335,35647649.0,122900.0,81,3.0,4,40.3751779,-3.752125,1,0,0,1,0,0,1,0,0, Carabanchel , Vista Alegre ,0,0,1,0,1517.28395062
11336,33045599.0,280000.0,75,1.0,5,40.4680547,-3.6855704,1,1,1,1,0,0,1,0,0, Chamart\xedn , Castilla ,1,0,1,0,3733.33333333
11337,35873746.0,275000.0,79,2.0,2,40.4496866,-3.7002111,0,1,1,0,0,0,0,0,0, Tetu\xe1n , Cuatro Caminos ,0,0,1,0,3481.01265823
11338,35692517.0,125000.0,90,3.0,9,40.4418129,-3.6117154,0,1,1,1,0,0,0,0,0, San Blas , Canillejas ,0,1,0,0,1388.88888889
11339,35435443.0,210000.0,93,3.0,1,40.4104315,-3.6496986,0,1,1,1,1,0,1,1,0, Moratalaz , Marroquina ,0,0,1,0,2258.06451613
11340,35692049.0,2700000.0,429,5.0,7,40.4236049,-3.7173793,1,1,1,1,0,0,1,1,1, Moncloa , Arg\xfcelles ,0,1,0,0,6293.70629371
11341,33768842.0,156000.0,115,3.0,2,40.346684,-3.7080306,1,0,0,1,0,0,1,0,0, Villaverde , San Andr\xe9s ,0,0,1,0,1356.52173913
11342,36460276.0,79999.0,60,3.0,2,40.4307009,-3.6158417,0,0,0,1,0,0,0,0,0, San Blas , Hell\xedn ,1,0,1,0,1333.31666667
11343,29471671.0,161000.0,90,2.0,2,40.3667907,-3.7134548,1,1,1,1,1,1,0,1,1, Usera , Orcasitas ,1,0,1,0,1788.88888889
11345,35910193.0,139000.0,110,4.0,Mezzanine,40.3448078,-3.7063089,1,0,1,1,0,0,0,0,0, Villaverde , San Andr\xe9s ,0,0,1,0,1263.63636364
11346,36160710.0,228000.0,89,2.0,3,40.368821,-3.61432,1,1,1,1,1,1,0,0,1, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,0,0,1,0,2561.79775281
11348,33273998.0,1989522.0,240,4.0,5,40.4317274,-3.6845099,1,1,1,1,0,0,1,1,1, Salamanca , Castellana ,0,0,1,0,8289.675
11349,35119646.0,1600000.0,322,5.0,3,40.4159468,-3.6917911,0,0,1,1,0,0,0,1,0, Retiro , Jer\xf3nimos ,0,1,0,0,4968.94409938
11351,35496592.0,140000.0,42,2.0,4,40.4117506,-3.7064469,0,1,0,0,0,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,0,0,1,0,3333.33333333
11352,35702136.0,107000.0,65,3.0,1,40.3996651,-3.7330767,0,0,0,1,0,0,1,0,0, Carabanchel , San Isidro ,0,0,1,0,1646.15384615
11353,35311307.0,93000.0,87,3.0,2,40.3799905,-3.7165074,0,0,0,1,0,0,1,0,0, Usera , Zof\xedo ,0,0,1,0,1068.96551724
11354,36151808.0,103500.0,65,2.0,2,40.3886781,-3.7095556,0,1,0,1,0,0,0,0,0, Usera , Moscard\xf3 ,0,0,1,0,1592.30769231
11358,35645861.0,250000.0,300,1.0,2,40.374335,-3.6493095,1,1,0,1,0,0,0,0,0, Villa de Vallecas , Ensanche de Vallecas - La Gavia ,1,0,1,0,833.333333333
11359,36208110.0,89500.0,50,2.0,3,40.3713218,-3.6915387,0,0,0,1,0,0,0,0,0, Usera , San Ferm\xedn ,0,0,1,0,1790.0
11360,35905880.0,525000.0,135,3.0,2,40.4395077,-3.6817894,1,1,1,1,0,0,0,1,0, Chamart\xedn , El Viso ,0,0,1,0,3888.88888889
11361,36163872.0,161900.0,92,2.0,3,40.3814719,-3.696433,0,1,1,1,1,0,1,0,1, Usera , Almendrales ,0,0,1,0,1759.7826087
11362,35844943.0,575000.0,177,5.0,1,40.4347999,-3.67109,0,0,1,1,0,0,1,0,0, Salamanca , Guindalera ,0,1,0,0,3248.58757062
11363,35649150.0,75000.0,35,2.0,Ground floor,40.4637623,-3.7004975,0,0,0,1,0,0,0,0,0, Tetu\xe1n , Valdeacederas ,1,1,0,0,2142.85714286
11364,35316847.0,136000.0,40,1.0,Ground floor,40.4257696,-3.7252122,0,1,1,0,0,0,0,0,0, Moncloa , Casa de Campo ,0,0,1,0,3400.0
11365,34572321.0,2500000.0,370,3.0,4,40.4248927,-3.684852,1,1,1,1,0,0,1,1,0, Salamanca , Recoletos ,0,0,1,0,6756.75675676
11366,35486006.0,645000.0,152,3.0,4,40.4341341,-3.704896,0,1,1,1,0,0,0,0,0, Chamber\xed , Arapiles ,0,0,1,0,4243.42105263
11367,36031623.0,170000.0,60,1.0,Ground floor,40.4429506,-3.5784378,1,1,1,1,1,1,1,1,0, San Blas , Rejas ,0,0,1,0,2833.33333333
11368,36322318.0,289000.0,74,1.0,6,40.4435154,-3.5781244,1,1,1,1,1,1,1,1,1, San Blas , Rejas ,1,0,1,0,3905.40540541
11369,35707111.0,1790000.0,312,4.0,2,40.4280828,-3.6841283,1,1,1,1,0,0,1,0,0, Salamanca , Recoletos ,0,0,1,0,5737.17948718
11370,35415483.0,1075000.0,188,3.0,1,40.4542774,-3.6219781,1,1,1,1,1,1,0,1,1, Hortaleza , Palomas ,1,0,1,0,5718.08510638
11371,1066973.0,2100000.0,293,5.0,2,40.435724,-3.6780236,0,0,0,0,0,0,0,0,1, Salamanca , Castellana ,0,0,1,0,7167.23549488
11372,35981342.0,200000.0,81,4.0,2,40.4328637,-3.6556802,1,0,1,0,0,0,0,0,0, Ciudad Lineal , Concepci\xf3n ,1,1,0,0,2469.13580247
11373,36036012.0,170000.0,95,3.0,5,40.433463,-3.6505412,0,0,1,1,0,0,0,0,0, Ciudad Lineal , Quintana ,0,1,0,0,1789.47368421
11375,29308494.0,1650000.0,520,6.0,4,40.439559,-3.6939728,1,1,1,1,0,0,1,1,0, Chamber\xed , Almagro ,0,0,1,0,3173.07692308
11376,35784850.0,48000.0,70,3.0,3,40.3430981,-3.711174,0,0,0,1,0,0,0,0,0, Villaverde , San Andr\xe9s ,0,1,0,0,685.714285714
11377,33537841.0,128500.0,45,1.0,Ground floor,40.46579,-3.7189512,1,1,1,1,0,0,0,0,0, Moncloa , Valdezarza ,0,0,1,0,2855.55555556
11378,33830023.0,850000.0,197,5.0,6,40.4501654,-3.687351,0,0,1,1,0,0,0,1,0, Chamart\xedn , El Viso ,0,1,0,0,4314.72081218
11379,35716002.0,155000.0,50,1.0,2,40.4464244,-3.5901538,0,1,1,1,1,1,0,0,1, San Blas , Rejas ,0,0,1,0,3100.0
11380,26445434.0,300000.0,50,1.0,9,40.4867889,-3.6723361,1,1,1,1,1,1,0,1,1, Hortaleza , Virgen del Cortijo - Manoteras ,1,0,1,0,6000.0
11381,35129063.0,377000.0,145,4.0,2,40.4087042,-3.6868904,0,0,1,1,0,0,0,0,0, Retiro , Jer\xf3nimos ,0,0,1,0,2600.0
11383,35169418.0,1150000.0,89,2.0,4,40.4482952,-3.6830589,1,0,1,1,0,1,0,1,1, Chamart\xedn , El Viso ,0,0,1,0,12921.3483146
11384,34043455.0,4900000.0,465,4.0,4,40.4221114,-3.6873075,1,0,1,1,0,0,0,0,0, Salamanca , Recoletos ,0,0,1,0,10537.6344086
11386,35629065.0,96000.0,84,3.0,2,40.39648,-3.76648,0,1,1,1,0,0,0,0,0, Latina , Campamento ,0,1,0,0,1142.85714286
11387,35945136.0,165000.0,103,3.0,2,40.350801,-3.6781766,1,1,1,1,1,0,1,1,1, Villaverde , Butarque ,0,0,1,0,1601.94174757
11388,36088099.0,260000.0,70,2.0,2,40.4273838,-3.7076864,1,1,0,0,0,0,0,0,0, Centro , Malasa\xf1a-Universidad ,0,0,1,0,3714.28571429
11389,35926602.0,180000.0,94,3.0,1,40.37516,-3.76624,1,1,1,1,0,0,0,0,0, Latina , \xc1guilas ,0,0,1,0,1914.89361702
11390,1952194.0,320000.0,100,3.0,4,40.3683528,-3.6928566,1,1,1,1,1,1,0,0,0, Usera , San Ferm\xedn ,1,0,1,0,3200.0
11392,31689636.0,500000.0,110,3.0,6,40.4347151,-3.7109659,0,0,1,1,0,0,0,0,0, Chamber\xed , Arapiles ,0,0,1,0,4545.45454545
11393,31818197.0,190000.0,55,1.0,5,40.3731162,-3.7708467,1,1,1,1,1,1,0,1,1, Carabanchel , Pau de Carabanchel ,1,0,1,0,3454.54545455
11394,35794987.0,2600000.0,360,6.0,5,40.4285189,-3.6896382,0,0,1,1,0,0,0,1,0, Chamber\xed , Almagro ,0,1,0,0,7222.22222222
11395,31097983.0,210000.0,125,4.0,11,40.3630305,-3.6947395,0,1,1,1,1,0,1,0,0, Villaverde , Los \xc1ngeles ,1,0,1,0,1680.0
11396,35565563.0,6000000.0,650,6.0,5,40.4506849,-3.6221686,1,1,1,1,1,1,1,1,1, Hortaleza , Palomas ,0,0,1,0,9230.76923077
11397,31893428.0,800000.0,150,3.0,5,40.4433297,-3.6948342,1,1,1,1,0,0,0,1,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,0,0,1,0,5333.33333333
11398,26585537.0,125000.0,50,1.0,1,40.3737458,-3.7306164,0,1,1,1,1,1,0,0,0, Carabanchel , Abrantes ,1,0,1,0,2500.0
11399,33600413.0,980000.0,285,5.0,2,40.4719487,-3.7872957,1,1,1,1,0,1,1,1,1, Moncloa , Valdemar\xedn ,1,0,1,0,3438.59649123
11400,36058832.0,94900.0,50,1.0,Ground floor,40.3857483,-3.6675724,1,0,0,1,0,0,0,1,0, Puente de Vallecas , San Diego ,0,0,1,0,1898.0
11401,33644321.0,510000.0,229,4.0,6,40.4433974,-3.6623144,0,1,1,1,0,0,1,0,1, Salamanca , Guindalera ,1,1,0,0,2227.07423581
11402,35818159.0,2350000.0,367,4.0,8,40.4618358,-3.6805394,1,1,1,1,1,1,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,6403.26975477
11403,36068117.0,840000.0,205,4.0,4,40.5001973,-3.6439561,1,1,1,1,1,1,1,1,0, Hortaleza , Valdebebas - Valdefuentes ,1,0,1,0,4097.56097561
11404,36087641.0,385000.0,105,2.0,5,40.4319003,-3.6062898,0,0,0,0,1,1,0,0,1, San Blas , Rosas ,0,0,1,0,3666.66666667
11405,35732650.0,420000.0,141,4.0,6,40.428733,-3.6051903,1,1,1,1,1,1,0,1,1, San Blas , Rosas ,1,0,1,0,2978.72340426
11406,35979218.0,60000.0,55,3.0,1,40.3492079,-3.7163061,0,1,0,1,0,0,1,0,0, Villaverde , San Andr\xe9s ,1,0,1,0,1090.90909091
11407,34234700.0,132200.0,38,2.0,2,40.4095514,-3.7040726,0,0,0,0,0,0,0,0,0, Centro , Lavapi\xe9s-Embajadores ,0,1,0,0,3478.94736842
11408,34870613.0,1730000.0,320,4.0,3,40.4269742,-3.6850772,0,0,1,1,0,0,0,0,0, Salamanca , Recoletos ,0,0,1,0,5406.25
11409,36103249.0,295000.0,111,4.0,Ground floor,40.4722663,-3.6845933,0,0,1,1,0,0,0,0,0, Chamart\xedn , Castilla ,0,1,0,0,2657.65765766
11410,34441063.0,245000.0,145,2.0,2,40.3864954,-3.6707098,1,1,1,1,0,0,1,1,0, Puente de Vallecas , San Diego ,0,0,1,0,1689.65517241
11411,29521471.0,480000.0,135,3.0,7,40.4796795,-3.7377321,1,1,1,1,1,1,0,0,1, Fuencarral , Pe\xf1agrande ,0,0,1,0,3555.55555556
11412,36102594.0,265000.0,126,3.0,7,40.3773744,-3.6040628,0,0,1,1,1,1,0,1,1, Villa de Vallecas , Santa Eugenia ,1,0,0,1,2103.17460317
11413,35778285.0,77000.0,74,3.0,4,40.3895223,-3.7380098,0,0,0,1,0,0,0,0,0, Carabanchel , Vista Alegre ,0,0,1,0,1040.54054054
11414,36078164.0,325000.0,56,2.0,5,40.4305356,-3.7077052,0,0,0,0,0,0,0,0,0, Centro , Malasa\xf1a-Universidad ,0,0,1,0,5803.57142857
11415,36102592.0,259000.0,126,3.0,5,40.3773744,-3.6040628,0,0,1,1,1,1,0,1,1, Villa de Vallecas , Santa Eugenia ,1,0,0,1,2055.55555556
11416,35358735.0,855000.0,160,4.0,6,40.4326764,-3.6710577,1,1,1,1,0,0,1,0,1, Salamanca , Lista ,0,0,1,0,5343.75
11417,32266755.0,594999.0,265,3.0,Ground floor,40.4646414,-3.6813928,0,0,1,1,1,1,0,1,0, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,2245.27924528
11418,35527669.0,169000.0,52,2.0,Ground floor,40.4272478,-3.6630522,0,1,1,0,0,0,1,0,0, Salamanca , Fuente del Berro ,0,0,1,0,3250.0
11419,30266454.0,740000.0,209,4.0,3,40.4452946,-3.7025806,1,1,1,1,0,0,0,0,1, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,1,0,1,0,3540.66985646
11420,33853633.0,730000.0,210,4.0,2,40.4989004,-3.7109398,1,1,1,0,1,1,1,1,1, Fuencarral , Mirasierra ,0,0,1,0,3476.19047619
11421,36054902.0,127000.0,70,3.0,2,40.4298987,-3.641796,0,0,0,1,0,0,1,0,0, Ciudad Lineal , Pueblo Nuevo ,0,0,1,0,1814.28571429
11422,36127930.0,129000.0,65,3.0,Mezzanine,40.4623215,-3.7128548,0,0,0,1,0,0,0,0,0, Moncloa , Valdezarza ,0,1,0,0,1984.61538462
11423,35352034.0,160000.0,75,2.0,Ground floor,40.3435514,-3.7055659,1,1,1,1,0,0,0,1,1, Villaverde , San Andr\xe9s ,1,0,1,0,2133.33333333
11424,36207556.0,124509.0,68,2.0,1,40.3753306,-3.6223783,0,0,1,0,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,0,0,0,0,1831.01470588
11425,36207557.0,162866.0,67,2.0,4,40.3767356,-3.6257575,0,0,1,0,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,0,0,0,0,2430.8358209
11426,36207554.0,164439.0,73,3.0,3,40.3782306,-3.6229783,0,0,1,0,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,0,0,0,0,2252.5890411
11427,27624849.0,980000.0,128,2.0,3,40.4299175,-3.6729714,1,1,1,1,0,1,0,0,1, Salamanca , Lista ,1,0,1,0,7656.25
11428,34468485.0,730000.0,171,4.0,2,40.4625935,-3.6704997,0,1,1,1,1,0,1,1,1, Chamart\xedn , Nueva Espa\xf1a ,0,0,1,0,4269.00584795
11429,36207551.0,135762.0,52,2.0,3,40.3757306,-3.6239783,0,0,1,0,0,0,0,0,0, Villa de Vallecas , Casco Hist\xf3rico de Vallecas ,0,0,0,0,2610.80769231
11430,36316539.0,470000.0,120,3.0,1,40.5050829,-3.6746974,1,0,1,1,1,1,0,1,0, Fuencarral , Las Tablas ,0,0,0,0,3916.66666667
11431,31001081.0,458000.0,177,4.0,1,40.4829968,-3.6174343,0,0,1,1,1,1,1,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,2587.57062147
11432,35347261.0,899000.0,222,4.0,5,40.4759673,-3.7164092,1,1,1,1,1,1,1,1,1, Fuencarral , Pe\xf1agrande ,0,0,1,0,4049.54954955
11433,35694218.0,1995000.0,304,5.0,2,40.4205153,-3.6768833,0,1,1,1,0,0,1,1,1, Retiro , Ibiza ,0,1,0,0,6562.5
11434,36042470.0,180000.0,75,3.0,Ground floor,40.4733863,-3.585675,0,0,0,1,0,0,1,1,0, Barajas , Tim\xf3n ,0,0,1,0,2400.0
11435,28035682.0,395000.0,98,1.0,1,40.4210285,-3.6939667,0,0,1,1,0,0,0,0,0, Centro , Chueca-Justicia ,0,1,0,0,4030.6122449
11436,34984085.0,2000000.0,469,5.0,2,40.4307072,-3.6851762,1,1,1,1,0,0,1,1,1, Salamanca , Castellana ,0,0,1,0,4264.39232409
11437,34984082.0,750000.0,139,3.0,3,40.4252923,-3.7170409,0,0,1,1,0,0,0,0,1, Moncloa , Arg\xfcelles ,0,0,1,0,5395.68345324
11438,32470225.0,270000.0,86,3.0,1,40.424201,-3.6684864,0,1,1,1,0,0,0,0,0, Salamanca , Fuente del Berro ,1,0,1,0,3139.53488372
11439,36011864.0,950000.0,210,5.0,6,40.4571851,-3.6734349,1,1,1,1,1,1,1,0,1, Chamart\xedn , Nueva Espa\xf1a ,0,1,0,0,4523.80952381
11440,30341826.0,800000.0,211,3.0,4,40.4617024,-3.6871674,1,1,1,1,0,0,1,0,0, Chamart\xedn , Nueva Espa\xf1a ,0,0,1,0,3791.46919431
11441,35955885.0,370000.0,67,2.0,3,40.4131162,-3.7117133,1,1,1,1,0,0,0,0,0, Centro , Palacio ,1,0,1,0,5522.3880597
11442,35592371.0,230000.0,60,1.0,4,40.4065845,-3.7340831,1,1,1,1,0,0,1,0,0, Latina , Puerta del \xc1ngel ,1,0,1,0,3833.33333333
11444,36134200.0,70000.0,60,3.0,1,40.4051992,-3.6154951,0,0,0,0,0,0,0,0,0, Vic\xe1lvaro , Ambroz ,0,1,0,0,1166.66666667
11445,35889260.0,69000.0,56,2.0,1,40.3931393,-3.6431545,1,0,0,1,0,0,0,0,0, Puente de Vallecas , Portazgo ,0,0,1,0,1232.14285714
11446,36134205.0,59900.0,56,2.0,4,40.3669117,-3.758643,1,0,0,0,0,0,0,0,0, Carabanchel , Buena Vista ,0,1,0,0,1069.64285714
11447,35635928.0,400000.0,120,4.0,6,40.4798603,-3.6755849,1,1,1,1,1,1,1,0,1, Chamart\xedn , Castilla ,1,0,1,0,3333.33333333
11448,33965495.0,160000.0,81,3.0,3,40.3951038,-3.649099,0,1,1,1,1,0,1,1,0, Puente de Vallecas , Portazgo ,1,0,1,0,1975.30864198
11449,35636604.0,899000.0,233,4.0,5,40.4778801,-3.7211621,1,1,1,1,1,1,0,1,1, Fuencarral , Pe\xf1agrande ,0,0,1,0,3858.36909871
11450,36140578.0,650000.0,158,2.0,7,40.4249951,-3.6686938,1,1,1,1,0,0,1,0,0, Salamanca , Goya ,0,1,0,0,4113.92405063
11451,36253256.0,92000.0,56,2.0,4,40.4108699,-3.729522,0,0,0,0,0,0,0,0,0, Latina , Puerta del \xc1ngel ,0,0,0,0,1642.85714286
11453,34189479.0,406000.0,116,3.0,10,40.4689389,-3.6697672,1,1,1,1,1,1,1,0,0, Chamart\xedn , Castilla ,0,0,1,0,3500.0
11454,35474037.0,760000.0,75,2.0,2,40.4212763,-3.6852584,0,1,1,1,0,0,0,0,1, Salamanca , Recoletos ,0,0,1,0,10133.3333333
11455,36306120.0,125000.0,45,2.0,1,40.398072,-3.6949382,0,0,1,0,0,0,0,0,0, Arganzuela , Delicias ,0,0,1,0,2777.77777778
11456,36235219.0,450000.0,136,2.0,1,40.4944576,-3.6523501,1,1,1,1,1,1,1,1,1, Hortaleza , Sanchinarro ,0,0,1,0,3308.82352941
11457,35908109.0,1095000.0,217,4.0,2,40.4411242,-3.6924037,0,0,1,1,0,0,0,0,0, Chamber\xed , Nuevos Ministerios-R\xedos Rosas ,0,1,0,0,5046.08294931
11458,35329721.0,295000.0,110,3.0,1,40.4007763,-3.7001785,0,0,1,1,0,0,0,0,0, Arganzuela , Chopera ,0,0,1,0,2681.81818182
11459,34597234.0,545000.0,170,4.0,3,40.45802,-3.78308,1,0,1,1,1,1,1,1,1, Moncloa , Aravaca ,0,1,0,0,3205.88235294
11460,34712812.0,280000.0,70,1.0,6,40.3956426,-3.6843691,1,1,1,1,1,1,1,1,1, Arganzuela , Delicias ,1,0,1,0,4000.0
11461,36306128.0,168000.0,90,4.0,2,40.4089518,-3.7409499,0,0,0,1,0,0,0,0,0, Latina , Puerta del \xc1ngel ,0,0,1,0,1866.66666667
11462,36182554.0,215000.0,103,3.0,1,40.3646551,-3.7087069,1,1,1,1,1,1,0,1,1, Usera , Orcasitas ,0,0,1,0,2087.37864078
11463,35891436.0,540000.0,190,4.0,10,40.4723931,-3.686573,1,1,1,1,1,0,0,0,0, Tetu\xe1n , Ventilla-Almenara ,0,0,1,0,2842.10526316
11464,35336440.0,900000.0,272,2.0,2,40.4633371,-3.688422,0,0,1,1,0,0,1,0,0, Tetu\xe1n , Cuzco-Castillejos ,0,1,0,0,3308.82352941
11465,35219595.0,2500000.0,354,3.0,2,40.4240696,-3.6948897,1,1,1,1,0,0,0,1,0, Centro , Chueca-Justicia ,0,0,1,0,7062.14689266
11466,36134717.0,185000.0,119,3.0,1,40.3642709,-3.6915444,0,0,0,0,0,1,0,0,0, Usera , San Ferm\xedn ,0,0,1,0,1554.62184874
11467,35158979.0,145000.0,78,3.0,3,40.4612737,-3.7140797,0,1,0,1,0,0,0,0,0, Moncloa , Valdezarza ,0,1,0,0,1858.97435897
11468,30566128.0,940000.0,274,4.0,3,40.4623255,-3.6642491,1,0,1,1,1,1,0,0,0, Hortaleza , Pinar del Rey ,0,0,1,0,3430.65693431
11469,35014386.0,135000.0,88,3.0,10,40.4232767,-3.6152804,0,1,1,1,0,0,1,0,0, San Blas , Arcos ,0,1,0,0,1534.09090909
11470,34929430.0,93000.0,68,3.0,1,40.3829198,-3.7454505,0,0,0,1,0,0,1,0,0, Carabanchel , Vista Alegre ,0,1,0,0,1367.64705882
11471,33667516.0,1200000.0,425,3.0,4,40.4691985,-3.6688586,1,1,1,1,1,1,1,1,1, Ciudad Lineal , Costillares ,0,0,1,0,2823.52941176
11472,35827351.0,298000.0,77,2.0,1,40.4083378,-3.7104137,1,1,1,1,0,0,0,0,0, Centro , Palacio ,0,0,1,0,3870.12987013
11473,29979680.0,749000.0,220,4.0,2,40.4563564,-3.7887286,0,1,1,1,1,1,1,1,1, Moncloa , Aravaca ,0,0,1,0,3404.54545455
11474,35002273.0,310000.0,114,3.0,2,40.4584594,-3.7811138,1,1,1,1,0,0,1,1,1, Moncloa , Aravaca ,1,0,1,0,2719.29824561
11475,35706697.0,386000.0,139,3.0,3,40.4929966,-3.6107408,0,0,1,1,1,1,1,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,2776.97841727
11476,35706694.0,468000.0,161,4.0,3,40.4929966,-3.6107408,0,0,1,1,1,1,1,1,1, Hortaleza , Valdebebas - Valdefuentes ,1,0,0,1,2906.83229814
11477,34806398.0,109000.0,75,2.0,4,40.3897456,-3.7392317,0,0,1,1,0,0,1,0,0, Carabanchel , Vista Alegre ,0,0,1,0,1453.33333333
11478,36032755.0,94000.0,99,3.0,1,40.37247,-3.65813,1,1,0,1,0,0,1,0,0, Puente de Vallecas , Entrev\xedas ,1,0,1,0,949.494949495
11479,35046837.0,370000.0,84,2.0,1,40.4618943,-3.5965524,1,1,1,1,1,1,1,1,1, Barajas , Campo de las Naciones-Corralejos ,0,0,1,0,4404.76190476
11480,31013468.0,676000.0,167,4.0,2,40.4287442,-3.7083373,1,1,1,1,0,0,1,1,0, Centro , Malasa\xf1a-Universidad ,0,0,1,0,4047.90419162
11482,33463965.0,549000.0,171,4.0,2,40.4395034,-3.7131433,1,1,1,1,0,0,1,1,0, Chamber\xed , Gaztambide ,0,0,1,0,3210.52631579
11483,36039405.0,490000.0,130,2.0,Ground floor,40.4235456,-3.695108,0,0,0,1,0,0,0,1,0, Centro , Chueca-Justicia ,0,1,0,0,3769.23076923
11484,34023355.0,4200000.0,471,6.0,6,40.4238895,-3.6844478,0,0,1,1,0,0,0,0,1, Salamanca , Recoletos ,0,0,1,0,8917.19745223
